iteration,started_at,pair,pair_key,hops,src_node,dst_node,dst_ip,success,bandwidth_bps,throughput_bps,cpu_percent,memory_before_mb,memory_before_percent,memory_after_mb,memory_after_percent,duration_requested_s,elapsed_ms,error
1,2026-04-24T15:05:52.947521,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,68342558416.3612,67648691771.1499,9.75775,2366.539062,9.813208,2338.535156,9.697086,5,5254.951609,
1,2026-04-24T15:06:01.303667,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,60954234508.20216,19946110739.04933,4.593191,2328.277344,9.65455,2267.621094,9.40303,5,15412.732989,
1,2026-04-24T15:06:18.661074,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,68297820333.44207,21816752528.573345,5.012432,2272.300781,9.422435,2350.964844,9.748627,5,15782.484647,
1,2026-04-24T15:06:36.235249,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,53673591364.6199,17813844722.91369,2.378249,2347.007812,9.732219,2259.660156,9.370019,5,15194.49167,
1,2026-04-24T15:06:54.994514,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,70359472981.2323,69709216557.3467,9.063136,2266.933594,9.400179,2266.859375,9.399871,5,5244.885884,
1,2026-04-24T15:07:02.770044,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,54590137703.4807,54124172940.2077,2.774275,2267.515625,9.402593,2265.878906,9.395806,5,5230.891482,
1,2026-04-24T15:07:10.563163,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,68278728765.36987,66603578795.15403,8.974996,2268.0,9.404601,2265.144531,9.39276,5,5380.157046,
1,2026-04-24T15:07:18.322164,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,61623788565.10982,61135701454.08672,8.728011,2267.566406,9.402803,2264.214844,9.388905,5,5277.741059,
1,2026-04-24T15:07:25.840428,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,69084845517.15144,68402110861.7804,9.283909,2352.964844,9.75692,2256.734375,9.357886,5,5287.528173,
2,2026-04-24T15:07:36.578186,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,67529614236.557976,66012181950.66342,8.563856,2259.558594,9.369598,2258.90625,9.366892,5,5385.737425,
2,2026-04-24T15:07:44.788315,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,63065633983.86406,62569047543.6835,8.37884,2259.917969,9.371088,2258.820312,9.366536,5,5256.261317,
2,2026-04-24T15:07:51.946762,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,67928419546.98832,66271208983.15025,8.808725,2260.074219,9.371736,2257.511719,9.36111,5,5302.402442,
2,2026-04-24T15:07:59.902886,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,56590703833.56652,56182629717.920525,8.762451,2259.742188,9.370359,2253.164062,9.343082,5,5267.504122,
2,2026-04-24T15:08:07.658951,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,70510275216.19855,69720514984.80745,8.492965,2254.269531,9.347666,2250.039062,9.330123,5,5253.084675,
2,2026-04-24T15:08:15.055353,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,55060202233.27642,54475786619.90406,8.934822,2254.011719,9.346597,2253.050781,9.342612,5,5323.853162,
2,2026-04-24T15:08:22.538400,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,66595397341.25259,65611461899.849236,8.903182,2254.269531,9.347666,2249.800781,9.329135,5,5262.014133,
2,2026-04-24T15:08:29.482448,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,60545198421.86178,59746649809.49205,7.702772,2252.972656,9.342288,2246.835938,9.316841,5,5239.178825,
2,2026-04-24T15:08:36.394897,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,65918466828.26537,64683794713.96607,9.028476,2253.386719,9.344005,2252.34375,9.33968,5,5294.457211,
3,2026-04-24T15:08:45.614214,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,67796341224.97828,20269963372.583,2.802685,2253.785156,9.345657,2254.242188,9.347552,5,16845.976362,
3,2026-04-24T15:09:04.130296,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,61229230743.63135,16424501917.97025,4.057393,2254.898438,9.350273,2254.273438,9.347682,5,18781.660405,
3,2026-04-24T15:09:24.784266,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,70173625131.47224,22501548821.86321,4.974058,2255.078125,9.351019,2359.746094,9.78504,5,15784.866971,
3,2026-04-24T15:09:42.581968,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,54087535291.43884,52313235073.791756,8.139915,2354.597656,9.763691,2257.238281,9.359976,5,5492.248287,
3,2026-04-24T15:09:51.621827,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,67561700196.259575,66965482246.705475,9.134126,2257.875,9.362616,2256.59375,9.357303,5,5271.874189,
3,2026-04-24T15:10:00.267101,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,58258095306.9701,18533644414.668053,4.036407,2259.285156,9.368464,2258.816406,9.36652,5,15847.029346,
3,2026-04-24T15:10:19.555195,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,67132671101.7472,66401582163.65217,8.601246,2261.160156,9.376239,2255.226562,9.351634,5,5289.818604,
3,2026-04-24T15:10:27.228134,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,63044044718.582886,62517312411.12458,8.817096,2259.136719,9.367848,2258.703125,9.36605,5,5295.406013,
3,2026-04-24T15:10:34.205792,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,68986986209.091,20024423075.005116,3.889657,2258.285156,9.364317,2255.21875,9.351602,5,17463.824923,
4,2026-04-24T15:10:56.484625,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,70026446959.85175,59760511337.51474,7.690028,2258.742188,9.366212,2258.917969,9.366941,5,6053.044633,
4,2026-04-24T15:11:04.511040,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,62242744535.7429,61553786239.03291,8.953961,2259.335938,9.368674,2259.003906,9.367297,5,5261.49248,
4,2026-04-24T15:11:11.985581,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,68089847189.6342,67215250435.077545,9.120135,2259.984375,9.371363,2259.367188,9.368804,5,5263.025855,
4,2026-04-24T15:11:18.868299,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,57405124780.72549,52435093383.67204,7.995567,2259.539062,9.369517,2254.636719,9.349188,5,5656.905785,
4,2026-04-24T15:11:26.746756,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,67469580496.26532,66393649038.13036,8.983051,2256.910156,9.358615,2257.292969,9.360203,5,5255.321628,
4,2026-04-24T15:11:34.216421,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,55425500597.285545,17136209025.308126,4.339509,2258.761719,9.366293,2258.335938,9.364528,5,16295.450067,
4,2026-04-24T15:11:52.681279,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,68570486034.47372,18194363367.373955,4.344151,2259.597656,9.369759,2314.644531,9.59802,5,18988.836751,
4,2026-04-24T15:12:14.702883,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,60539801649.5604,59981121366.50386,9.222639,2294.378906,9.513985,2276.179688,9.438519,5,5219.174462,
4,2026-04-24T15:12:21.765791,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,66458774355.728226,65876203611.46382,9.205377,2273.496094,9.427391,2256.578125,9.357239,5,5224.256491,
5,2026-04-24T15:12:30.815087,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,69125913957.26503,21799594297.987106,4.363128,2259.722656,9.370278,2258.660156,9.365872,5,15991.59708,
5,2026-04-24T15:12:48.477856,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,61353131725.01819,15423825707.99966,2.370544,2259.242188,9.368285,2259.171875,9.367994,5,20086.527047,
5,2026-04-24T15:13:10.751453,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,67937828186.71037,66961220255.4841,8.941176,2258.730469,9.366164,2256.828125,9.358275,5,5300.503165,
5,2026-04-24T15:13:18.501163,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,54787591954.15402,54336774748.93535,8.957242,2258.359375,9.364625,2257.613281,9.361531,5,5247.724291,
5,2026-04-24T15:13:27.231756,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,68048841915.959526,67334497400.19911,8.914926,2258.851562,9.366666,2251.890625,9.337801,5,5248.643704,
5,2026-04-24T15:13:35.257690,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,54926004515.87537,50787949746.0655,6.676273,2256.414062,9.356558,2254.460938,9.348459,5,5615.552235,
5,2026-04-24T15:13:42.806181,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,67517881392.3926,66801130478.97546,9.331075,2255.765625,9.353869,2250.175781,9.33069,5,5241.066945,
5,2026-04-24T15:13:50.774745,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,60414070578.787,54388766431.5682,8.220234,2256.785156,9.358097,2254.707031,9.34948,5,5759.472632,
5,2026-04-24T15:13:58.588194,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,65857672482.65344,20834494204.149364,3.467947,2258.628906,9.365742,2331.578125,9.668237,5,15962.369023,
6,2026-04-24T15:14:18.976714,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,67917095816.06695,67131755611.092865,9.212532,2297.628906,9.527462,2276.257812,9.438843,5,5257.217044,
6,2026-04-24T15:14:25.866480,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,61054160661.26096,19643933519.597687,4.477189,2273.492188,9.427375,2264.007812,9.388047,5,15724.712756,
6,2026-04-24T15:14:43.201987,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,68620423899.1044,18127960856.26084,4.290008,2263.402344,9.385536,2263.5,9.385941,5,19577.527408,
6,2026-04-24T15:15:04.379869,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,54270800563.50783,45448915004.358,7.350014,2266.542969,9.398559,2266.742188,9.399385,5,6282.258737,
6,2026-04-24T15:15:12.254207,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,63245471161.969124,62277321266.11999,8.684781,2268.179688,9.405346,2268.847656,9.408116,5,5346.557846,
6,2026-04-24T15:15:19.850658,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,57359045082.221275,56174612867.55755,8.591925,2268.847656,9.408116,2257.726562,9.362001,5,5342.661807,
6,2026-04-24T15:15:28.042955,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,69988570682.54443,69449730920.3926,8.99778,2261.644531,9.378247,2259.523438,9.369452,5,5216.956536,
6,2026-04-24T15:15:35.353006,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,61678276605.64239,60986397822.659386,8.972648,2263.203125,9.38471,2260.695312,9.374311,5,5316.666555,
6,2026-04-24T15:15:43.303454,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,68497673730.99655,67901203532.34897,8.720443,2262.910156,9.383495,2260.53125,9.373631,5,5305.24527,
7,2026-04-24T15:15:52.631350,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,69738050162.92783,21820709955.238422,3.830802,2261.511719,9.377696,2252.167969,9.338951,5,16122.125052,
7,2026-04-24T15:16:11.186068,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,63882933160.53471,52083820646.42516,8.363586,2258.71875,9.366115,2330.679688,9.664512,5,6380.616278,
7,2026-04-24T15:16:19.775304,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,70391150863.92844,69319683833.98834,8.79973,2308.96875,9.574484,2285.773438,9.478301,5,5295.469811,
7,2026-04-24T15:16:27.801584,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,55407482764.44795,17033670512.142637,4.515639,2277.851562,9.445452,2259.800781,9.370602,5,16400.443858,
7,2026-04-24T15:16:45.986300,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,66728662157.45959,66027806977.1073,8.866155,2262.503906,9.381811,2256.078125,9.355165,5,5236.751272,
7,2026-04-24T15:16:53.602564,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,57289940066.80754,56759057378.8731,8.941853,2259.335938,9.368674,2257.621094,9.361563,5,5269.37522,
7,2026-04-24T15:17:01.438431,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,67723562498.43755,66856276796.90107,9.267715,2258.078125,9.363459,2257.871094,9.3626,5,5248.877016,
7,2026-04-24T15:17:08.506759,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,62865726393.649376,19044391698.32419,4.185872,2259.558594,9.369598,2259.164062,9.367962,5,16669.622137,
7,2026-04-24T15:17:26.775104,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,68438007421.12133,67871300008.27094,8.971554,2260.0625,9.371687,2258.726562,9.366147,5,5289.553414,
8,2026-04-24T15:17:35.829419,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,65161135830.15226,64323482349.83814,9.068094,2262.007812,9.379754,2261.433594,9.377372,5,5304.791401,
8,2026-04-24T15:17:43.354200,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,61333183197.38343,20268929348.217617,4.580019,2263.3125,9.385164,2260.96875,9.375445,5,15263.657416,
8,2026-04-24T15:18:00.282351,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,68634704113.197174,20487007288.728508,4.339563,2261.609375,9.378101,2260.953125,9.37538,5,16919.251825,
8,2026-04-24T15:18:20.422249,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,54537106039.82176,54095621600.58307,9.007506,2262.269531,9.380839,2258.667969,9.365904,5,5321.249461,
8,2026-04-24T15:18:27.419430,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,65875551990.82258,49905892672.5853,6.727273,2261.234375,9.376546,2258.066406,9.36341,5,6878.903992,
8,2026-04-24T15:18:37.069211,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,57570979552.13087,56399718627.48805,8.432723,2261.121094,9.376077,2258.921875,9.366957,5,5309.624224,
8,2026-04-24T15:18:44.840930,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,62918105320.12573,62158925227.16886,9.049545,2262.125,9.380239,2261.636719,9.378215,5,5279.873097,
8,2026-04-24T15:18:52.161329,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,60131278647.42844,59626836261.16814,3.0697,2262.886719,9.383398,2258.804688,9.366471,5,5208.470376,
8,2026-04-24T15:18:59.564898,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,66672738555.6655,21406578111.52242,4.955031,2261.441406,9.377405,2299.824219,9.536565,5,15717.271987,
9,2026-04-24T15:19:19.338430,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,66995949225.62255,66227748957.05876,9.21519,2284.566406,9.473296,2274.378906,9.431052,5,5256.950991,
9,2026-04-24T15:19:26.672796,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,60197080919.31348,59675389874.596245,4.387073,2272.941406,9.425091,2263.957031,9.387836,5,5188.648356,
9,2026-04-24T15:19:33.582231,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,58949839662.00845,57605362108.6489,7.039407,2264.6875,9.390865,2255.222656,9.351618,5,5315.283665,
9,2026-04-24T15:19:40.531772,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,57098632326.9151,56246823682.11075,9.107838,2261.859375,9.379138,2261.9375,9.379462,5,5263.973527,
9,2026-04-24T15:19:49.285397,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,66617461887.59455,22066394086.5768,3.790656,2262.859375,9.383285,2257.652344,9.361693,5,15219.995545,
9,2026-04-24T15:20:06.623045,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,53602753822.1942,17805378272.028965,3.026872,2260.980469,9.375494,2267.890625,9.404148,5,15183.303156,
9,2026-04-24T15:20:23.624293,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,68221946869.59317,41123941507.30508,5.991366,2269.3125,9.410044,2268.507812,9.406707,5,8493.447668,
9,2026-04-24T15:20:33.978053,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,61071065678.294914,60527513450.04016,9.199116,2267.820312,9.403856,2260.210938,9.372303,5,5234.67096,
9,2026-04-24T15:20:41.036019,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,68021002682.19517,67266654408.91286,9.00689,2261.191406,9.376368,2261.535156,9.377794,5,5284.178681,
10,2026-04-24T15:20:52.457820,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,67935118552.3124,67439674780.9033,8.656567,2263.742188,9.386945,2258.585938,9.365564,5,5337.859254,
10,2026-04-24T15:21:01.600261,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,62400307660.061615,18795359261.261047,4.440299,2261.5,9.377648,2322.910156,9.632294,5,16739.355323,
10,2026-04-24T15:21:20.553195,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,69954059994.48006,69302723349.75494,8.895603,2311.84375,9.586406,2284.625,9.473539,5,5312.099224,
10,2026-04-24T15:21:27.661162,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,55648148740.70435,18454407771.541573,4.03774,2279.953125,9.454166,2255.398438,9.352347,5,15231.76505,
10,2026-04-24T15:21:44.509294,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,66576636085.74433,18390230902.665474,4.125324,2260.429688,9.37321,2258.234375,9.364106,5,18247.660434,
10,2026-04-24T15:22:05.083334,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,54715537383.81587,14692522964.020008,2.692289,2260.242188,9.372432,2272.011719,9.421236,5,18738.684399,
10,2026-04-24T15:22:25.490404,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,66831750213.021164,66132102850.6002,8.915786,2273.648438,9.428023,2264.347656,9.389456,5,5229.047167,
10,2026-04-24T15:22:32.553575,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,60506928304.1328,60015537582.161575,1.807011,2269.398438,9.4104,2267.082031,9.400795,5,5257.559263,
10,2026-04-24T15:22:40.221064,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,69565585268.4016,68656471157.81662,8.921371,2268.359375,9.406091,2264.214844,9.388905,5,5291.230916,
11,2026-04-24T15:22:49.705389,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,66520761921.369,65802602279.796844,4.64713,2267.636719,9.403095,2261.675781,9.378377,5,5346.043037,
11,2026-04-24T15:22:58.650837,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,61584797522.5818,18406642825.824474,2.977721,2268.339844,9.40601,2264.082031,9.388355,5,16896.173587,
11,2026-04-24T15:23:18.420412,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,67751678217.76436,67192110804.04497,9.174468,2323.554688,9.634967,2302.945312,9.549507,5,5250.662353,
11,2026-04-24T15:23:26.455569,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,57237181829.342865,56728816079.58457,8.867161,2300.535156,9.539513,2285.390625,9.476714,5,5281.690923,
11,2026-04-24T15:23:35.393553,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,67929384882.21026,22037297878.50419,4.480348,2282.46875,9.464598,2272.734375,9.424233,5,15550.675331,
11,2026-04-24T15:23:53.025527,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,55488054847.18826,54992737530.98126,7.733288,2273.988281,9.429432,2266.292969,9.397523,5,5219.015675,
11,2026-04-24T15:23:59.862342,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,66134477722.37826,59725276697.0048,8.244847,2271.890625,9.420734,2270.265625,9.413996,5,5738.894637,
11,2026-04-24T15:24:07.728486,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,60395947796.78698,59358678482.961365,9.191176,2272.46875,9.423131,2266.445312,9.398154,5,5304.498735,
11,2026-04-24T15:24:15.137922,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,68357830826.92557,67841687007.94278,8.603552,2267.871094,9.404067,2267.308594,9.401734,5,5460.452636,
12,2026-04-24T15:24:24.497740,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,65441802522.59243,64667398637.50363,9.21208,2269.023438,9.408845,2268.140625,9.405184,5,5260.952887,
12,2026-04-24T15:24:31.780528,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,60802284402.8239,59992787748.381485,8.876842,2268.316406,9.405913,2259.976562,9.371331,5,5247.926058,
12,2026-04-24T15:24:38.883805,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,67284332363.54865,66579949781.09679,9.215421,2264.875,9.391643,2266.460938,9.398219,5,5253.201612,
12,2026-04-24T15:24:46.527556,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,53138234920.53334,52236669294.79996,6.990622,2267.40625,9.402139,2265.28125,9.393327,5,5289.720619,
12,2026-04-24T15:24:54.105362,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,69221867000.6334,68645148074.707115,9.067535,2267.820312,9.403856,2268.390625,9.406221,5,5213.365126,
12,2026-04-24T15:25:01.695197,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,56890232319.7092,56093127968.4946,8.730159,2270.324219,9.414239,2268.046875,9.404795,5,5297.323346,
12,2026-04-24T15:25:09.980430,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,65785009225.13727,64700123265.247345,8.974359,2268.898438,9.408327,2264.832031,9.391465,5,5262.515976,
12,2026-04-24T15:25:17.273137,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,60373918795.73175,59864403068.16634,9.412164,2267.648438,9.403143,2339.648438,9.701702,5,5238.38851,
12,2026-04-24T15:25:24.884093,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,64725114210.5559,64051716368.20936,8.992195,2351.066406,9.749048,2327.796875,9.652558,5,5247.993435,
13,2026-04-24T15:25:34.289529,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,68031832718.840836,67028202543.4685,8.441231,2308.503906,9.572557,2260.808594,9.374781,5,5290.475568,
13,2026-04-24T15:25:41.561763,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,61385250545.9939,60803602501.649216,7.454266,2265.851562,9.395692,2264.40625,9.389699,5,5286.088377,
13,2026-04-24T15:25:48.927418,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,70914595993.73856,23183056904.853813,4.535987,2266.457031,9.398203,2266.714844,9.399272,5,15430.382246,
13,2026-04-24T15:26:08.347937,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,53462567625.8377,53033837347.206856,8.581465,2268.007812,9.404633,2267.429688,9.402236,5,5327.077657,
13,2026-04-24T15:26:15.503403,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,67812290952.3917,66509717087.9254,8.960755,2268.265625,9.405703,2268.339844,9.40601,5,5267.882902,
13,2026-04-24T15:26:22.710516,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,52056852615.865585,8211612626.938805,1.732082,2269.039062,9.40891,2260.316406,9.37274,5,31830.888005,
13,2026-04-24T15:26:57.215157,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,68377451484.86733,67824074429.32275,7.85018,2266.0625,9.396567,2266.742188,9.399385,5,5260.698107,
13,2026-04-24T15:27:04.333623,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,59585541242.6287,19660257832.87642,2.38519,2267.808594,9.403807,2263.191406,9.384662,5,15318.815086,
13,2026-04-24T15:27:22.371519,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,68722145408.37193,67811671865.08646,9.139426,2267.75,9.403564,2265.222656,9.393084,5,5322.582889,
14,2026-04-24T15:27:31.488166,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,68302794473.667,67762790238.67585,9.01807,2266.761719,9.399466,2266.71875,9.399288,5,5202.069519,
14,2026-04-24T15:27:38.510327,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,61025322303.78848,18400459296.79339,4.949549,2267.886719,9.404131,2278.539062,9.448303,5,16743.814398,
14,2026-04-24T15:27:57.127751,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,70467543145.41322,66815298949.3426,8.619562,2277.363281,9.443427,2272.566406,9.423536,5,5473.177501,
14,2026-04-24T15:28:04.345310,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,54674432558.6772,53907597554.98774,8.923752,2272.484375,9.423196,2271.523438,9.419212,5,5273.615397,
14,2026-04-24T15:28:11.426508,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,68952383487.94676,20152065697.870365,4.114546,2272.65625,9.423909,2272.695312,9.424071,5,17285.181027,
14,2026-04-24T15:28:30.802783,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,54655337735.067955,54122189913.756584,9.144994,2272.785156,9.424443,2267.664062,9.403208,5,5227.124758,
14,2026-04-24T15:28:37.837571,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,69946374567.0839,68319803282.902916,8.96876,2268.882812,9.408262,2266.425781,9.398073,5,5297.299706,
14,2026-04-24T15:28:45.697958,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,62705871162.66875,59828192576.914024,8.626934,2268.167969,9.405298,2267.789062,9.403726,5,5401.731523,
14,2026-04-24T15:28:53.182497,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,69379524579.80336,67608104861.556114,7.457684,2267.933594,9.404326,2261.871094,9.379187,5,5365.733123,
15,2026-04-24T15:29:03.396339,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,68159726683.01248,67581134131.93624,8.711815,2265.746094,9.395255,2264.496094,9.390072,5,5497.94373,
15,2026-04-24T15:29:10.934491,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,62552747820.52876,20404224394.373283,4.390976,2264.9375,9.391902,2261.171875,9.376287,5,15454.86032,
15,2026-04-24T15:29:29.384823,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,70513627027.90593,69135638647.55594,7.418095,2265.347656,9.393603,2262.070312,9.380013,5,5313.838798,
15,2026-04-24T15:29:36.378688,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,54733845449.15674,53941964600.9013,8.957219,2266.609375,9.398835,2266.035156,9.396454,5,5313.598398,
15,2026-04-24T15:29:43.321637,R1-R6,r1_r6,1,r1,r6,10.0.61.1,True,67833806121.70409,67198905476.556076,8.969369,2266.769531,9.399499,2264.910156,9.391789,5,5262.215309,
15,2026-04-24T15:29:50.464173,R2-R5,r2_r5,3,r2,r5,10.0.45.2,True,57182574330.359375,18355251730.53359,4.922397,2268.570312,9.406966,2319.722656,9.619077,5,15714.282047,
15,2026-04-24T15:30:07.985262,R4-R5,r4_r5,1,r4,r5,10.0.45.2,True,66521761821.6196,65932785064.89979,8.863133,2310.644531,9.581433,2264.632812,9.390639,5,5228.411166,
15,2026-04-24T15:30:15.259516,R4-R6,r4_r6,2,r4,r6,10.0.56.2,True,61624502796.14296,61017073776.073875,9.071057,2266.613281,9.398851,2265.78125,9.395401,5,5293.199048,
15,2026-04-24T15:30:22.590196,R6-R1,r6_r1,1,r6,r1,10.0.61.2,True,67212148835.71724,66638468936.75833,9.016949,2267.535156,9.402674,2266.980469,9.400373,5,5244.840996,
16,2026-04-24T15:30:33.834664,R1-R2,r1_r2,1,r1,r2,10.0.12.2,True,67876276460.2989,21599093329.80332,4.547496,2266.171875,9.39702,2261.410156,9.377275,5,15860.418837,
16,2026-04-24T15:30:51.458803,R1-R3,r1_r3,2,r1,r3,10.0.23.2,True,60732261172.4311,20174715022.762165,4.642585,2266.078125,9.396632,2264.046875,9.388209,5,15213.327123,
16,2026-04-24T15:31:08.473087,R3-R2,r3_r2,1,r3,r2,10.0.23.1,True,67768551643.2014,67009229060.13398,9.22664,2268.28125,9.405767,2267.546875,9.402722,5,5302.52657,
16,2026-04-24T15:31:15.932645,R3-R6,r3_r6,3,r3,r6,10.0.56.2,True,55772571728.44898,55220450122.4095,7.352185,2268.730469,9.40763,2263.035156,9.384014,5,5261.171689,
